index,pobreza_binaria,pobreza,ingresos,edad
2410,1,3,3200,27
2411,1,3,3200,27
2412,1,3,3200,27
2413,0,2,3200,29
2414,1,3,3200,27
2415,1,3,3200,26
2416,0,2,3200,25
2417,1,3,3200,26
2418,1,3,3200,29
2419,0,2,3200,29
2420,0,2,3200,27
2421,1,3,3200,25
2422,0,2,3200,26
2423,1,3,3200,25
2424,1,3,3200,25
2425,1,3,3200,28
2426,1,3,3200,25
2427,1,3,3200,27
2428,0,2,3200,28
2429,1,3,3200,26
2430,0,2,3200,29
2431,0,2,3200,25
2432,0,2,3200,25
2433,1,3,3200,25
2434,0,2,3200,25
2435,1,3,3200,28
2436,1,3,3200,28
2437,1,3,3200,25
2438,0,2,3200,27
2439,1,3,3200,26
2440,1,3,3200,25
2441,1,3,3200,27
2442,0,2,3200,28
2443,0,2,3200,28
2444,1,3,3200,27
2445,0,2,3200,29
2446,1,3,3200,28
2447,0,2,3200,26
2448,1,3,3200,23
2449,1,3,3200,22
2450,0,2,3200,23
2451,0,2,3200,20
2452,1,3,3200,20
2453,1,3,3200,20
2454,0,2,3200,21
2455,1,3,3200,24
2456,0,2,3200,23
2457,1,3,3200,20
2458,1,3,3200,24
2459,1,3,3200,22
2460,1,3,3200,21
2461,1,3,3200,24
2462,1,3,3200,22
2463,1,3,3200,20
2464,1,3,3200,23
2465,1,3,3200,23
2466,1,3,3200,22
2467,1,3,3200,22
2468,1,3,3200,24
2469,1,3,3200,22
2470,1,3,3200,20
2471,1,3,3200,23
2472,1,3,3200,23
2473,1,3,3200,22
2474,1,3,3200,20
2475,0,1,3200,20
2476,0,2,3200,20
2477,1,3,3200,23
2478,0,2,3200,22
2479,1,3,3200,24
2480,0,2,3200,24
2481,0,2,3200,21
2482,1,3,3200,21
2483,1,3,3200,20
2484,1,3,3200,20
2485,1,3,3200,23
2486,1,3,3200,20
2487,1,3,3200,21
2488,1,3,3200,23
2489,1,3,3200,22
2490,0,2,3200,22
2491,1,3,3200,20
2492,1,3,3200,21
2493,0,2,3200,23
2494,1,3,3200,21
2495,0,2,3200,24
2496,0,2,3200,23
2497,0,2,3200,23
2498,1,3,3200,23
2499,0,2,3200,22
2500,0,2,3200,22
2501,1,3,3200,24
2502,1,3,3200,19
2503,1,3,3200,18
2504,1,3,3200,19
2505,1,3,3200,19
2506,0,2,3200,17
2507,0,2,3200,19
2508,0,2,3200,19
2509,0,1,3200,18
2510,1,3,3200,19
2511,0,2,3200,14
2512,1,3,3200,14
2513,1,3,3198,34
2514,1,3,3192,33
2515,0,2,3192,30
2516,1,3,3188,60
2517,1,3,3179,20
2518,1,3,3179,23
2519,0,2,3178,36
2520,0,2,3178,24
2521,0,2,3177,22
2522,1,3,3174,50
2523,1,3,3169,34
2524,1,3,3167,40
2525,1,3,3167,16
2526,1,3,3166,49
2527,0,2,3165,44
2528,0,1,3162,55
2529,0,2,3160,36
2530,0,2,3160,35
2531,1,3,3160,32
2532,1,3,3160,20
2533,1,3,3155,19
2534,1,3,3150,66
2535,1,3,3150,50
2536,1,3,3150,25
2537,0,2,3150,27
2538,1,3,3136,65
2539,0,2,3125,26
2540,1,3,3120,28
2541,0,2,3105,27
2542,1,3,3105,23
2543,1,3,3100,72
2544,1,3,3100,64
2545,1,3,3100,60
2546,1,3,3100,48
2547,1,3,3100,49
2548,1,3,3100,43
2549,0,2,3100,40
2550,1,3,3100,40
2551,0,2,3100,41
2552,1,3,3100,41
2553,1,3,3100,44
2554,1,3,3100,35
2555,0,2,3100,37
2556,1,3,3100,38
2557,0,2,3100,36
2558,1,3,3100,37
2559,1,3,3100,37
2560,1,3,3100,38
2561,1,3,3100,33
2562,0,2,3100,33
2563,0,2,3100,32
2564,1,3,3100,34
2565,1,3,3100,30
2566,0,2,3100,30
2567,1,3,3100,32
2568,1,3,3100,32
2569,1,3,3100,34
2570,1,3,3100,33
2571,0,2,3100,30
2572,1,3,3100,27
2573,1,3,3100,27
2574,1,3,3100,25
2575,1,3,3100,26
2576,1,3,3100,27
2577,1,3,3100,29
2578,1,3,3100,25
2579,1,3,3100,24
2580,1,3,3100,23
2581,0,1,3100,23
2582,1,3,3100,21
2583,1,3,3100,20
2584,0,2,3100,22
2585,1,3,3100,22
2586,1,3,3080,41
2587,0,2,3080,36
2588,1,3,3078,22
2589,0,2,3078,24
2590,1,3,3077,46
2591,0,2,3077,48
2592,1,3,3077,36
2593,1,3,3077,24
2594,1,3,3075,30
2595,1,3,3070,28
2596,1,3,3066,38
2597,0,2,3066,27
2598,1,3,3060,58
2599,1,3,3056,30
2600,0,2,3050,56
2601,0,2,3050,37
2602,1,3,3025,43
2603,0,2,3025,23
2604,1,3,3024,22
2605,1,3,3020,30
2606,1,3,3000,75
2607,1,3,3000,78
2608,0,2,3000,71
2609,1,3,3000,72
2610,1,3,3000,70
2611,1,3,3000,70
2612,1,3,3000,73
2613,0,2,3000,70
2614,1,3,3000,65
2615,1,3,3000,66
2616,1,3,3000,69
2617,0,2,3000,65
2618,1,3,3000,65
2619,0,1,3000,67
2620,1,3,3000,66
2621,0,2,3000,69
2622,1,3,3000,66
2623,0,2,3000,65
2624,1,3,3000,68
2625,1,3,3000,62
2626,0,2,3000,63
2627,0,2,3000,60
2628,1,3,3000,62
2629,0,2,3000,61
2630,1,3,3000,61
2631,1,3,3000,61
2632,1,3,3000,62
2633,0,2,3000,62
2634,0,2,3000,63
2635,1,3,3000,62
2636,0,2,3000,60
2637,0,2,3000,60
2638,1,3,3000,63
2639,1,3,3000,60
2640,0,2,3000,64
2641,0,2,3000,62
2642,0,2,3000,60
2643,1,3,3000,63
2644,0,2,3000,60
2645,1,3,3000,63
2646,1,3,3000,55
2647,1,3,3000,58
2648,1,3,3000,56
2649,1,3,3000,59
2650,1,3,3000,56
2651,0,2,3000,56
2652,1,3,3000,55
2653,0,2,3000,55
2654,1,3,3000,57
2655,1,3,3000,56
2656,1,3,3000,55
2657,1,3,3000,57
2658,1,3,3000,57
2659,1,3,3000,55
2660,1,3,3000,58
2661,1,3,3000,58
2662,1,3,3000,58
2663,1,3,3000,58
2664,1,3,3000,57
2665,0,2,3000,57
2666,1,3,3000,55
2667,1,3,3000,55
2668,1,3,3000,56
2669,1,3,3000,59
2670,0,2,3000,59
2671,1,3,3000,56
2672,1,3,3000,59
2673,1,3,3000,55
2674,1,3,3000,57
2675,1,3,3000,55
2676,0,2,3000,59
2677,1,3,3000,57
2678,1,3,3000,59
2679,1,3,3000,58
2680,1,3,3000,57
2681,1,3,3000,58
2682,1,3,3000,56
2683,1,3,3000,55
2684,1,3,3000,57
2685,1,3,3000,55
2686,1,3,3000,57
2687,1,3,3000,58
2688,1,3,3000,51
2689,1,3,3000,53
2690,1,3,3000,51
2691,1,3,3000,51
2692,0,2,3000,53
2693,0,1,3000,50
2694,0,2,3000,51
2695,1,3,3000,51
2696,0,2,3000,52
2697,0,2,3000,51
2698,1,3,3000,50
2699,1,3,3000,52
2700,1,3,3000,53
2701,1,3,3000,54
2702,1,3,3000,51
2703,1,3,3000,50
2704,1,3,3000,52
2705,1,3,3000,53
2706,1,3,3000,51
2707,1,3,3000,52
2708,0,2,3000,50
2709,0,2,3000,52
2710,0,2,3000,51
2711,0,2,3000,54
2712,0,2,3000,53
2713,1,3,3000,54
2714,0,2,3000,54
2715,0,2,3000,50
2716,0,2,3000,51
2717,1,3,3000,50
2718,1,3,3000,50
2719,0,2,3000,52
2720,1,3,3000,51
2721,1,3,3000,52
2722,0,2,3000,54
2723,1,3,3000,50
2724,1,3,3000,51
2725,0,2,3000,53
2726,0,2,3000,52
2727,1,3,3000,52
2728,1,3,3000,50
2729,0,2,3000,51
2730,0,2,3000,51
2731,0,2,3000,52
2732,0,2,3000,53
2733,1,3,3000,52
2734,1,3,3000,50
2735,0,2,3000,54
2736,0,2,3000,50
2737,0,2,3000,53
2738,1,3,3000,51
2739,0,2,3000,50
2740,1,3,3000,51
2741,0,2,3000,50
2742,1,3,3000,47
2743,1,3,3000,47
2744,1,3,3000,45
2745,1,3,3000,49
2746,1,3,3000,48
2747,1,3,3000,49
2748,1,3,3000,49
2749,0,2,3000,48
2750,1,3,3000,45
2751,1,3,3000,49
2752,0,2,3000,45
2753,1,3,3000,49
2754,1,3,3000,47
2755,0,2,3000,47
2756,1,3,3000,45
2757,0,1,3000,47
2758,1,3,3000,45
2759,1,3,3000,47
2760,0,2,3000,45
2761,1,3,3000,46
2762,1,3,3000,45
2763,1,3,3000,49
2764,1,3,3000,46
2765,1,3,3000,46
2766,1,3,3000,49
2767,1,3,3000,45
2768,1,3,3000,48
2769,1,3,3000,47
2770,1,3,3000,45
2771,1,3,3000,47
2772,1,3,3000,49
2773,0,2,3000,46
2774,0,2,3000,47
2775,1,3,3000,48
2776,1,3,3000,47
2777,1,3,3000,47
2778,1,3,3000,46
2779,1,3,3000,45
2780,1,3,3000,45
2781,0,2,3000,47
2782,1,3,3000,47
2783,0,2,3000,47
2784,1,3,3000,45
2785,1,3,3000,45
2786,1,3,3000,49
2787,0,2,3000,48
2788,1,3,3000,47
2789,1,3,3000,45
2790,0,2,3000,48
2791,1,3,3000,49
2792,1,3,3000,47
2793,1,3,3000,48
2794,1,3,3000,49
2795,1,3,3000,47
2796,0,2,3000,47
2797,1,3,3000,48
2798,1,3,3000,47
2799,0,2,3000,47
2800,1,3,3000,45
2801,1,3,3000,47
2802,1,3,3000,46
2803,1,3,3000,47
2804,1,3,3000,49
2805,0,2,3000,46
2806,0,2,3000,47
2807,1,3,3000,46
2808,1,3,3000,46
2809,1,3,3000,40
2810,1,3,3000,42
2811,1,3,3000,40
2812,1,3,3000,42
2813,0,2,3000,42
2814,1,3,3000,43
2815,0,2,3000,43
2816,1,3,3000,43
2817,1,3,3000,44
2818,1,3,3000,44
2819,0,2,3000,40
2820,1,3,3000,44
2821,1,3,3000,41
2822,0,2,3000,40
2823,0,2,3000,40
2824,0,2,3000,44
2825,1,3,3000,42
2826,1,3,3000,44
2827,0,2,3000,40
2828,0,2,3000,40
2829,1,3,3000,43
2830,1,3,3000,43
2831,1,3,3000,42
2832,1,3,3000,41
2833,1,3,3000,42
2834,1,3,3000,42
2835,0,2,3000,40
2836,1,3,3000,42
2837,1,3,3000,44
2838,0,2,3000,44
2839,1,3,3000,44
2840,1,3,3000,40
2841,0,2,3000,40
2842,1,3,3000,43
2843,1,3,3000,42
2844,0,2,3000,42
2845,1,3,3000,43
2846,0,2,3000,40
2847,1,3,3000,42
2848,1,3,3000,40
2849,1,3,3000,43
2850,0,1,3000,41
2851,0,2,3000,40
2852,0,2,3000,43
2853,1,3,3000,41
2854,0,2,3000,41
2855,1,3,3000,41
2856,1,3,3000,42
2857,0,2,3000,40
2858,0,2,3000,41
2859,1,3,3000,40
2860,0,2,3000,40
2861,1,3,3000,44
2862,1,3,3000,42
2863,1,3,3000,40
2864,0,2,3000,40
2865,1,3,3000,42
2866,1,3,3000,43
2867,1,3,3000,42
2868,1,3,3000,41
2869,1,3,3000,43
2870,1,3,3000,42
2871,1,3,3000,41
2872,1,3,3000,43
2873,1,3,3000,42
2874,1,3,3000,43
2875,1,3,3000,40
2876,1,3,3000,42
2877,1,3,3000,40
2878,0,2,3000,42
2879,1,3,3000,40
2880,1,3,3000,41
2881,1,3,3000,41
2882,1,3,3000,43
2883,1,3,3000,40
2884,1,3,3000,40
2885,0,2,3000,40
2886,1,3,3000,42
2887,1,3,3000,44
2888,0,2,3000,42
2889,1,3,3000,40
2890,1,3,3000,40
2891,0,2,3000,43
2892,1,3,3000,41
2893,1,3,3000,43
2894,0,2,3000,41
2895,1,3,3000,42
2896,0,2,3000,42
2897,0,1,3000,40
2898,1,3,3000,40
2899,1,3,3000,41
2900,1,3,3000,43
2901,1,3,3000,42
2902,1,3,3000,43
2903,1,3,3000,41
2904,1,3,3000,41
2905,1,3,3000,38
2906,1,3,3000,37
2907,0,2,3000,36
2908,1,3,3000,36
2909,1,3,3000,38
2910,1,3,3000,35
2911,1,3,3000,38
2912,1,3,3000,38
2913,1,3,3000,35
2914,0,2,3000,38
2915,0,2,3000,39
2916,0,2,3000,36
2917,1,3,3000,37
2918,1,3,3000,36
2919,1,3,3000,36
2920,1,3,3000,35
2921,1,3,3000,35
2922,0,2,3000,37
2923,1,3,3000,39
2924,0,2,3000,39
2925,0,2,3000,38
2926,1,3,3000,37
2927,1,3,3000,36
2928,0,2,3000,36
2929,1,3,3000,35
2930,1,3,3000,36
2931,1,3,3000,39
2932,1,3,3000,37
2933,1,3,3000,36
2934,1,3,3000,39
2935,0,2,3000,36
2936,0,2,3000,35
2937,1,3,3000,35
2938,0,2,3000,38
2939,0,2,3000,36
2940,0,2,3000,38
2941,0,2,3000,36
2942,1,3,3000,36
2943,0,2,3000,37
2944,1,3,3000,36
2945,1,3,3000,35
2946,1,3,3000,36
2947,1,3,3000,35
2948,1,3,3000,36
2949,1,3,3000,36
2950,1,3,3000,35
2951,1,3,3000,39
2952,0,2,3000,37
2953,1,3,3000,36
2954,1,3,3000,37
2955,0,2,3000,38
2956,1,3,3000,35
2957,0,2,3000,39
2958,1,3,3000,39
2959,1,3,3000,39
2960,1,3,3000,39
2961,0,2,3000,37
2962,0,2,3000,35
2963,0,2,3000,37
2964,0,1,3000,35
2965,0,2,3000,37
2966,0,2,3000,37
2967,1,3,3000,35
2968,0,1,3000,37
2969,0,1,3000,35
2970,1,3,3000,37
2971,1,3,3000,35
2972,1,3,3000,35
2973,1,3,3000,39
2974,1,3,3000,39
2975,1,3,3000,35
2976,1,3,3000,38
2977,1,3,3000,38
2978,1,3,3000,38
2979,0,2,3000,35
2980,0,2,3000,35
2981,0,2,3000,39
2982,0,2,3000,37
2983,1,3,3000,36
2984,1,3,3000,38
2985,1,3,3000,39
2986,1,3,3000,36
2987,0,2,3000,35
2988,0,2,3000,37
2989,0,2,3000,37
2990,0,2,3000,35
2991,0,2,3000,36
2992,1,3,3000,37
2993,0,2,3000,36
2994,1,3,3000,38
2995,1,3,3000,36
2996,0,2,3000,35
2997,1,3,3000,34
2998,1,3,3000,30
2999,1,3,3000,33
3000,0,2,3000,30
3001,1,3,3000,33
3002,1,3,3000,30
3003,0,2,3000,30
3004,1,3,3000,33
3005,1,3,3000,30
3006,0,1,3000,32
3007,0,2,3000,33
3008,1,3,3000,34
3009,1,3,3000,31
3010,1,3,3000,31
3011,1,3,3000,33
3012,1,3,3000,33
3013,1,3,3000,31
3014,1,3,3000,32
3015,1,3,3000,30
3016,0,2,3000,33
3017,1,3,3000,31
3018,1,3,3000,34
3019,0,1,3000,34
3020,1,3,3000,30
3021,1,3,3000,34
3022,0,2,3000,30
3023,1,3,3000,31
3024,0,1,3000,30
3025,0,2,3000,32
3026,0,2,3000,31
3027,0,2,3000,30
3028,1,3,3000,31
3029,0,2,3000,34
3030,1,3,3000,32
3031,1,3,3000,30
3032,0,2,3000,34
3033,0,1,3000,32
3034,1,3,3000,31
3035,1,3,3000,34
3036,1,3,3000,31
3037,1,3,3000,30
3038,0,2,3000,32
3039,0,2,3000,30
3040,1,3,3000,33
3041,1,3,3000,34
3042,1,3,3000,33
3043,1,3,3000,33
3044,1,3,3000,30
3045,0,2,3000,30
3046,1,3,3000,31
3047,1,3,3000,30
3048,0,2,3000,34
3049,0,2,3000,30
3050,1,3,3000,32
3051,0,2,3000,31
3052,0,2,3000,34
3053,1,3,3000,33
3054,0,2,3000,30
3055,0,2,3000,33
3056,1,3,3000,30
3057,1,3,3000,32
3058,1,3,3000,30
3059,0,2,3000,30
3060,0,2,3000,33
3061,0,2,3000,30
3062,0,1,3000,31
3063,0,2,3000,32
3064,1,3,3000,31
3065,1,3,3000,33
3066,0,2,3000,32
3067,0,2,3000,33
3068,1,3,3000,34
3069,1,3,3000,33
3070,1,3,3000,31
3071,0,2,3000,34
3072,0,2,3000,31
3073,0,2,3000,33
3074,0,2,3000,33
3075,1,3,3000,31
3076,1,3,3000,31
3077,1,3,3000,34
3078,1,3,3000,31
3079,0,2,3000,34
3080,1,3,3000,31
3081,0,2,3000,33
3082,0,2,3000,32
3083,0,2,3000,32
3084,0,2,3000,30
3085,0,2,3000,32
3086,0,2,3000,34
3087,1,3,3000,33
3088,0,2,3000,30
3089,0,2,3000,33
3090,1,3,3000,32
3091,1,3,3000,34
3092,1,3,3000,30
3093,0,2,3000,34
3094,1,3,3000,32
3095,0,1,3000,30
3096,0,2,3000,30
3097,0,2,3000,32
3098,0,1,3000,34
3099,0,1,3000,32
3100,1,3,3000,32
3101,1,3,3000,30
3102,1,3,3000,32
3103,0,1,3000,31
3104,1,3,3000,30
3105,0,1,3000,33
3106,1,3,3000,32
3107,1,3,3000,30
3108,1,3,3000,32
3109,1,3,3000,34
3110,1,3,3000,33
3111,0,1,3000,32
3112,1,3,3000,31
3113,1,3,3000,32
3114,1,3,3000,32
3115,1,3,3000,32
3116,0,2,3000,33
3117,0,2,3000,34
3118,0,2,3000,31
3119,0,2,3000,31
3120,0,2,3000,30
3121,0,2,3000,34
3122,0,2,3000,30
3123,0,2,3000,33
3124,1,3,3000,32
3125,1,3,3000,32
3126,0,2,3000,32
3127,0,2,3000,31
3128,1,3,3000,32
3129,0,2,3000,30
3130,1,3,3000,34
3131,0,2,3000,33
3132,1,3,3000,30
3133,1,3,3000,34
3134,1,3,3000,31
3135,1,3,3000,33
3136,1,3,3000,31
3137,0,2,3000,34
3138,1,3,3000,34
3139,1,3,3000,31
3140,1,3,3000,33
3141,0,2,3000,34
3142,1,3,3000,32
3143,1,3,3000,31
3144,1,3,3000,33
3145,1,3,3000,25
3146,1,3,3000,27
3147,1,3,3000,29
3148,0,1,3000,26
3149,1,3,3000,25
3150,1,3,3000,25
3151,1,3,3000,25
3152,1,3,3000,28
3153,1,3,3000,26
3154,1,3,3000,28
3155,0,2,3000,27
3156,1,3,3000,29
3157,0,2,3000,27
3158,1,3,3000,28
3159,1,3,3000,28
3160,0,2,3000,26
3161,1,3,3000,28
3162,0,1,3000,27
3163,0,2,3000,26
3164,0,2,3000,27
3165,1,3,3000,25
3166,0,2,3000,26
3167,0,2,3000,26
3168,1,3,3000,25
3169,1,3,3000,28
3170,1,3,3000,28
3171,0,2,3000,27
3172,1,3,3000,27
3173,1,3,3000,28
3174,1,3,3000,28
3175,1,3,3000,29
3176,1,3,3000,26
3177,1,3,3000,29
3178,1,3,3000,25
3179,1,3,3000,26
3180,1,3,3000,29
3181,1,3,3000,26
3182,1,3,3000,28
3183,1,3,3000,27
3184,1,3,3000,26
3185,1,3,3000,25
3186,1,3,3000,28
3187,1,3,3000,27
3188,1,3,3000,25
3189,0,2,3000,29
3190,1,3,3000,27
3191,0,2,3000,25
3192,0,2,3000,25
3193,0,2,3000,26
3194,1,3,3000,25
3195,0,2,3000,29
3196,1,3,3000,27
3197,1,3,3000,28
3198,0,2,3000,26
3199,0,2,3000,27
3200,0,2,3000,27
3201,0,2,3000,29
3202,0,2,3000,26
3203,0,2,3000,29
3204,0,2,3000,27
3205,0,2,3000,29
3206,0,1,3000,27
3207,0,1,3000,27
3208,0,2,3000,26
3209,1,3,3000,27
3210,1,3,3000,28
3211,1,3,3000,27
3212,0,2,3000,25
3213,0,2,3000,27
3214,1,3,3000,29
3215,0,2,3000,27
3216,1,3,3000,25
3217,1,3,3000,27
3218,1,3,3000,26
3219,1,3,3000,25
3220,0,1,3000,27
3221,0,2,3000,27
3222,1,3,3000,28
3223,0,2,3000,27
3224,0,2,3000,25
3225,1,3,3000,28
3226,1,3,3000,27
3227,1,3,3000,26
3228,1,3,3000,28
3229,0,2,3000,27
3230,1,3,3000,29
3231,0,1,3000,25
3232,1,3,3000,28
3233,0,2,3000,28
3234,1,3,3000,29
3235,1,3,3000,25
3236,1,3,3000,25
3237,0,2,3000,28
3238,0,1,3000,27
3239,1,3,3000,29
3240,0,1,3000,29
3241,1,3,3000,26
3242,1,3,3000,25
3243,1,3,3000,25
3244,1,3,3000,27
3245,1,3,3000,29
3246,1,3,3000,27
3247,0,2,3000,27
3248,1,3,3000,26
3249,0,2,3000,27
3250,1,3,3000,29
3251,1,3,3000,25
3252,0,2,3000,26
3253,0,2,3000,26
3254,1,3,3000,25
3255,1,3,3000,26
3256,0,1,3000,26
3257,0,2,3000,25
3258,1,3,3000,28
3259,0,2,3000,29
3260,0,2,3000,27
3261,1,3,3000,28
3262,0,2,3000,29
3263,0,2,3000,25
3264,1,3,3000,25
3265,0,2,3000,28
3266,1,3,3000,29
3267,1,3,3000,26
3268,1,3,3000,28
3269,0,2,3000,26
3270,1,3,3000,28
3271,0,2,3000,27
3272,1,3,3000,27
3273,1,3,3000,25
3274,0,1,3000,27
3275,0,2,3000,25
3276,1,3,3000,27
3277,1,3,3000,26
3278,1,3,3000,29
3279,0,2,3000,28
3280,1,3,3000,25
3281,1,3,3000,25
3282,1,3,3000,26
3283,1,3,3000,29
3284,0,2,3000,26
3285,0,2,3000,28
3286,0,2,3000,25
3287,0,2,3000,29
3288,0,2,3000,26
3289,0,2,3000,25
3290,1,3,3000,25
3291,1,3,3000,29
3292,0,2,3000,29
3293,0,2,3000,29
3294,0,2,3000,29
3295,1,3,3000,27
3296,1,3,3000,20
3297,1,3,3000,22
3298,1,3,3000,23
3299,0,2,3000,22
3300,0,2,3000,24
3301,0,2,3000,21
3302,1,3,3000,22
3303,1,3,3000,24
3304,1,3,3000,22
3305,1,3,3000,21
3306,1,3,3000,21
3307,0,2,3000,24
3308,0,2,3000,22
3309,1,3,3000,23
3310,1,3,3000,23
3311,1,3,3000,23
3312,1,3,3000,24
3313,0,2,3000,22
3314,1,3,3000,23
3315,1,3,3000,22
3316,0,2,3000,23
3317,1,3,3000,22
3318,0,2,3000,22
3319,0,2,3000,24
3320,0,2,3000,23
3321,0,1,3000,24
3322,0,1,3000,20
3323,1,3,3000,24
3324,1,3,3000,22
3325,1,3,3000,23
3326,0,2,3000,21
3327,0,1,3000,24
3328,0,1,3000,22
3329,1,3,3000,21
3330,1,3,3000,20
3331,1,3,3000,20
3332,1,3,3000,23
3333,1,3,3000,21
3334,1,3,3000,23
3335,1,3,3000,23
3336,0,1,3000,21
3337,1,3,3000,24
3338,0,2,3000,23
3339,1,3,3000,23
3340,1,3,3000,21
3341,1,3,3000,20
3342,0,2,3000,24
3343,1,3,3000,20
3344,0,2,3000,22
3345,0,2,3000,20
3346,0,2,3000,21
3347,1,3,3000,21
3348,1,3,3000,22
3349,1,3,3000,24
3350,0,2,3000,22
3351,1,3,3000,23
3352,1,3,3000,24
3353,1,3,3000,23
3354,1,3,3000,23
3355,0,2,3000,22
3356,0,2,3000,21
3357,0,2,3000,21
3358,1,3,3000,22
3359,0,2,3000,21
3360,1,3,3000,22
3361,1,3,3000,21
3362,1,3,3000,21
3363,0,2,3000,24
3364,1,3,3000,20
3365,1,3,3000,23
3366,1,3,3000,21
3367,1,3,3000,24
3368,1,3,3000,23
3369,1,3,3000,20
3370,0,2,3000,24
3371,0,2,3000,20
3372,1,3,3000,20
3373,0,2,3000,20
3374,1,3,3000,20
3375,1,3,3000,23
3376,1,3,3000,24
3377,1,3,3000,22
3378,0,2,3000,20
3379,1,3,3000,20
3380,1,3,3000,24
3381,0,2,3000,20
3382,0,2,3000,23
3383,0,2,3000,24
3384,0,2,3000,20
3385,0,1,3000,23
3386,1,3,3000,21
3387,0,2,3000,24
3388,0,2,3000,23
3389,1,3,3000,21
3390,1,3,3000,22
3391,0,2,3000,23
3392,0,1,3000,23
3393,1,3,3000,24
3394,0,2,3000,22
3395,0,2,3000,23
3396,1,3,3000,20
3397,0,1,3000,23
3398,1,3,3000,21
3399,0,1,3000,23
3400,0,1,3000,24
3401,1,3,3000,24
3402,0,2,3000,24
3403,1,3,3000,20
3404,1,3,3000,23
3405,0,2,3000,22
3406,1,3,3000,22
3407,1,3,3000,24
3408,1,3,3000,24
3409,0,2,3000,23
3410,1,3,3000,22
3411,1,3,3000,24
3412,1,3,3000,21
3413,1,3,3000,20
3414,0,2,3000,24
3415,0,2,3000,21
3416,1,3,3000,22
3417,1,3,3000,22
3418,1,3,3000,21
3419,0,2,3000,24
3420,1,3,3000,24
3421,1,3,3000,21
3422,0,2,3000,20
3423,0,2,3000,22
3424,1,3,3000,23
3425,1,3,3000,23
3426,1,3,3000,23
3427,1,3,3000,22
3428,1,3,3000,20
3429,1,3,3000,22
3430,1,3,3000,24
3431,1,3,3000,21
3432,0,2,3000,24
3433,0,2,3000,24
3434,0,1,3000,22
3435,1,3,3000,21
3436,0,2,3000,24
3437,0,2,3000,24
3438,1,3,3000,22
3439,1,3,3000,24
3440,1,3,3000,21
3441,0,1,3000,23
3442,0,2,3000,21
3443,1,3,3000,24
3444,0,2,3000,23
3445,0,2,3000,22
3446,1,3,3000,20
3447,0,2,3000,22
3448,1,3,3000,21
3449,1,3,3000,23
3450,0,1,3000,21
3451,0,2,3000,19
3452,1,3,3000,19
3453,0,2,3000,18
3454,0,2,3000,18
3455,0,2,3000,18
3456,1,3,3000,18
3457,1,3,3000,18
3458,1,3,3000,19
3459,0,2,3000,18
3460,0,2,3000,19
3461,1,3,3000,19
3462,0,2,3000,17
3463,0,2,3000,19
3464,0,2,3000,15
3465,1,3,3000,19
3466,0,1,3000,16
3467,0,1,3000,16
3468,0,2,3000,18
3469,1,3,3000,18
3470,0,2,3000,18
3471,0,2,3000,19
3472,0,2,3000,19
3473,0,2,3000,19
3474,1,3,3000,19
3475,0,2,3000,18
3476,1,3,3000,19
3477,1,3,3000,19
3478,0,2,3000,19
3479,1,3,3000,19
3480,1,3,3000,18
3481,1,3,3000,19
3482,1,3,3000,19
3483,1,3,3000,19
3484,0,2,3000,16
3485,0,1,3000,13
3486,1,3,2995,43
3487,1,3,2987,20
3488,1,3,2975,51
3489,1,3,2975,33
3490,1,3,2975,23
3491,1,3,2975,19
3492,1,3,2970,42
3493,0,2,2970,20
3494,0,2,2963,37
3495,0,2,2960,46
3496,1,3,2960,31
3497,1,3,2960,31
3498,0,2,2956,56
3499,1,3,2950,50
3500,1,3,2950,40
3501,1,3,2950,35
3502,0,2,2949,24
3503,0,1,2940,38
3504,1,3,2930,59
3505,0,2,2920,46
3506,1,3,2920,39
3507,1,3,2917,24
3508,0,2,2917,23
3509,1,3,2900,62
3510,1,3,2900,52
3511,0,2,2900,45
3512,1,3,2900,45
3513,0,1,2900,48
3514,0,2,2900,49
3515,0,2,2900,43
3516,0,2,2900,42
3517,0,1,2900,36
3518,1,3,2900,36
3519,1,3,2900,32
3520,1,3,2900,30
3521,0,2,2900,33
3522,1,3,2900,32
3523,0,1,2900,31
3524,1,3,2900,34
3525,0,2,2900,25
3526,1,3,2900,25
3527,0,2,2900,26
3528,0,2,2900,28
3529,1,3,2900,26
3530,1,3,2900,27
3531,0,2,2900,26
3532,1,3,2900,24
3533,1,3,2900,22
3534,1,3,2900,24
3535,0,2,2900,24
3536,1,3,2900,22
3537,0,2,2900,22
3538,0,2,2900,18
3539,1,3,2895,25
3540,1,3,2893,31
3541,0,2,2880,60
3542,1,3,2880,31
3543,0,2,2880,20
3544,0,1,2880,15
3545,0,2,2850,48
3546,1,3,2850,49
3547,0,2,2850,35
3548,1,3,2850,33
3549,0,1,2850,33
3550,1,3,2850,30
3551,1,3,2850,26
3552,1,3,2850,18
3553,1,3,2800,75
3554,1,3,2800,66
3555,1,3,2800,66
3556,1,3,2800,60
3557,1,3,2800,61
3558,0,2,2800,62
3559,0,2,2800,60
3560,1,3,2800,60
3561,0,2,2800,58
3562,0,2,2800,57
3563,0,2,2800,57
3564,1,3,2800,55
3565,1,3,2800,56
3566,0,2,2800,56
3567,1,3,2800,50
3568,1,3,2800,50
3569,0,2,2800,51
3570,1,3,2800,51
3571,0,2,2800,51
3572,1,3,2800,53
3573,0,2,2800,52
