index,pobreza_binaria,pobreza,ingresos,edad
5480,Pobreza,Pobreza extrema,1800,54
5481,No pobreza,No pobreza,1800,52
5482,Pobreza,Pobreza no extrema,1800,54
5483,No pobreza,No pobreza,1800,53
5484,Pobreza,Pobreza no extrema,1800,52
5485,Pobreza,Pobreza no extrema,1800,53
5486,Pobreza,Pobreza no extrema,1800,53
5487,No pobreza,No pobreza,1800,53
5488,No pobreza,No pobreza,1800,50
5489,Pobreza,Pobreza no extrema,1800,51
5490,No pobreza,No pobreza,1800,54
5491,No pobreza,No pobreza,1800,52
5492,Pobreza,Pobreza no extrema,1800,52
5493,No pobreza,No pobreza,1800,52
5494,No pobreza,No pobreza,1800,54
5495,No pobreza,No pobreza,1800,49
5496,No pobreza,No pobreza,1800,49
5497,No pobreza,No pobreza,1800,45
5498,No pobreza,No pobreza,1800,47
5499,No pobreza,No pobreza,1800,45
5500,Pobreza,Pobreza no extrema,1800,46
5501,No pobreza,No pobreza,1800,48
5502,Pobreza,Pobreza extrema,1800,49
5503,No pobreza,No pobreza,1800,46
5504,Pobreza,Pobreza no extrema,1800,49
5505,Pobreza,Pobreza no extrema,1800,46
5506,Pobreza,Pobreza no extrema,1800,42
5507,Pobreza,Pobreza no extrema,1800,43
5508,Pobreza,Pobreza no extrema,1800,43
5509,Pobreza,Pobreza no extrema,1800,41
5510,Pobreza,Pobreza no extrema,1800,40
5511,Pobreza,Pobreza no extrema,1800,41
5512,Pobreza,Pobreza no extrema,1800,41
5513,No pobreza,No pobreza,1800,42
5514,Pobreza,Pobreza no extrema,1800,40
5515,Pobreza,Pobreza no extrema,1800,41
5516,Pobreza,Pobreza no extrema,1800,42
5517,Pobreza,Pobreza extrema,1800,41
5518,Pobreza,Pobreza no extrema,1800,43
5519,Pobreza,Pobreza no extrema,1800,42
5520,Pobreza,Pobreza no extrema,1800,41
5521,No pobreza,No pobreza,1800,40
5522,No pobreza,No pobreza,1800,40
5523,No pobreza,No pobreza,1800,40
5524,Pobreza,Pobreza no extrema,1800,42
5525,Pobreza,Pobreza extrema,1800,40
5526,No pobreza,No pobreza,1800,42
5527,Pobreza,Pobreza no extrema,1800,44
5528,No pobreza,No pobreza,1800,41
5529,No pobreza,No pobreza,1800,38
5530,Pobreza,Pobreza no extrema,1800,35
5531,Pobreza,Pobreza no extrema,1800,37
5532,Pobreza,Pobreza no extrema,1800,36
5533,Pobreza,Pobreza extrema,1800,37
5534,Pobreza,Pobreza no extrema,1800,35
5535,Pobreza,Pobreza extrema,1800,36
5536,Pobreza,Pobreza no extrema,1800,39
5537,No pobreza,No pobreza,1800,38
5538,No pobreza,No pobreza,1800,39
5539,No pobreza,No pobreza,1800,36
5540,Pobreza,Pobreza extrema,1800,39
5541,Pobreza,Pobreza no extrema,1800,35
5542,Pobreza,Pobreza no extrema,1800,37
5543,Pobreza,Pobreza no extrema,1800,35
5544,No pobreza,No pobreza,1800,35
5545,No pobreza,No pobreza,1800,38
5546,No pobreza,No pobreza,1800,36
5547,Pobreza,Pobreza no extrema,1800,37
5548,No pobreza,No pobreza,1800,36
5549,Pobreza,Pobreza no extrema,1800,38
5550,Pobreza,Pobreza no extrema,1800,39
5551,Pobreza,Pobreza no extrema,1800,35
5552,Pobreza,Pobreza extrema,1800,30
5553,Pobreza,Pobreza no extrema,1800,31
5554,Pobreza,Pobreza no extrema,1800,31
5555,No pobreza,No pobreza,1800,30
5556,Pobreza,Pobreza no extrema,1800,30
5557,No pobreza,No pobreza,1800,31
5558,Pobreza,Pobreza no extrema,1800,33
5559,Pobreza,Pobreza no extrema,1800,30
5560,Pobreza,Pobreza no extrema,1800,30
5561,Pobreza,Pobreza no extrema,1800,31
5562,No pobreza,No pobreza,1800,34
5563,Pobreza,Pobreza no extrema,1800,34
5564,Pobreza,Pobreza no extrema,1800,31
5565,No pobreza,No pobreza,1800,30
5566,Pobreza,Pobreza no extrema,1800,31
5567,Pobreza,Pobreza no extrema,1800,33
5568,No pobreza,No pobreza,1800,33
5569,Pobreza,Pobreza no extrema,1800,31
5570,No pobreza,No pobreza,1800,30
5571,Pobreza,Pobreza no extrema,1800,30
5572,No pobreza,No pobreza,1800,30
5573,No pobreza,No pobreza,1800,31
5574,Pobreza,Pobreza no extrema,1800,31
5575,No pobreza,No pobreza,1800,32
5576,Pobreza,Pobreza no extrema,1800,28
5577,No pobreza,No pobreza,1800,25
5578,No pobreza,No pobreza,1800,25
5579,Pobreza,Pobreza extrema,1800,27
5580,No pobreza,No pobreza,1800,26
5581,Pobreza,Pobreza no extrema,1800,27
5582,Pobreza,Pobreza extrema,1800,29
5583,No pobreza,No pobreza,1800,27
5584,Pobreza,Pobreza no extrema,1800,27
5585,Pobreza,Pobreza no extrema,1800,25
5586,No pobreza,No pobreza,1800,26
5587,No pobreza,No pobreza,1800,29
5588,Pobreza,Pobreza extrema,1800,25
5589,Pobreza,Pobreza extrema,1800,27
5590,No pobreza,No pobreza,1800,28
5591,Pobreza,Pobreza no extrema,1800,25
5592,Pobreza,Pobreza no extrema,1800,27
5593,No pobreza,No pobreza,1800,29
5594,Pobreza,Pobreza no extrema,1800,27
5595,Pobreza,Pobreza no extrema,1800,28
5596,Pobreza,Pobreza no extrema,1800,29
5597,No pobreza,No pobreza,1800,28
5598,Pobreza,Pobreza extrema,1800,26
5599,No pobreza,No pobreza,1800,27
5600,Pobreza,Pobreza no extrema,1800,26
5601,Pobreza,Pobreza no extrema,1800,28
5602,No pobreza,No pobreza,1800,29
5603,Pobreza,Pobreza no extrema,1800,28
5604,No pobreza,No pobreza,1800,25
5605,No pobreza,No pobreza,1800,28
5606,No pobreza,No pobreza,1800,25
5607,No pobreza,No pobreza,1800,29
5608,No pobreza,No pobreza,1800,28
5609,Pobreza,Pobreza no extrema,1800,25
5610,Pobreza,Pobreza no extrema,1800,28
5611,No pobreza,No pobreza,1800,26
5612,Pobreza,Pobreza no extrema,1800,27
5613,Pobreza,Pobreza no extrema,1800,27
5614,No pobreza,No pobreza,1800,25
5615,No pobreza,No pobreza,1800,24
5616,Pobreza,Pobreza no extrema,1800,23
5617,No pobreza,No pobreza,1800,20
5618,Pobreza,Pobreza no extrema,1800,23
5619,No pobreza,No pobreza,1800,20
5620,Pobreza,Pobreza no extrema,1800,22
5621,No pobreza,No pobreza,1800,23
5622,Pobreza,Pobreza extrema,1800,22
5623,No pobreza,No pobreza,1800,24
5624,Pobreza,Pobreza no extrema,1800,23
5625,Pobreza,Pobreza no extrema,1800,24
5626,No pobreza,No pobreza,1800,24
5627,Pobreza,Pobreza no extrema,1800,23
5628,No pobreza,No pobreza,1800,20
5629,Pobreza,Pobreza extrema,1800,24
5630,No pobreza,No pobreza,1800,24
5631,Pobreza,Pobreza no extrema,1800,20
5632,Pobreza,Pobreza no extrema,1800,23
5633,Pobreza,Pobreza no extrema,1800,21
5634,No pobreza,No pobreza,1800,20
5635,Pobreza,Pobreza no extrema,1800,22
5636,Pobreza,Pobreza no extrema,1800,22
5637,Pobreza,Pobreza no extrema,1800,22
5638,No pobreza,No pobreza,1800,21
5639,Pobreza,Pobreza no extrema,1800,23
5640,No pobreza,No pobreza,1800,20
5641,No pobreza,No pobreza,1800,24
5642,Pobreza,Pobreza no extrema,1800,24
5643,Pobreza,Pobreza extrema,1800,22
5644,Pobreza,Pobreza no extrema,1800,22
5645,No pobreza,No pobreza,1800,20
5646,Pobreza,Pobreza extrema,1800,22
5647,Pobreza,Pobreza extrema,1800,24
5648,Pobreza,Pobreza no extrema,1800,22
5649,Pobreza,Pobreza no extrema,1800,20
5650,No pobreza,No pobreza,1800,20
5651,Pobreza,Pobreza no extrema,1800,23
5652,Pobreza,Pobreza extrema,1800,23
5653,No pobreza,No pobreza,1800,20
5654,Pobreza,Pobreza extrema,1800,20
5655,No pobreza,No pobreza,1800,21
5656,No pobreza,No pobreza,1800,20
5657,Pobreza,Pobreza extrema,1800,22
5658,Pobreza,Pobreza no extrema,1800,24
5659,No pobreza,No pobreza,1800,24
5660,Pobreza,Pobreza no extrema,1800,23
5661,Pobreza,Pobreza no extrema,1800,20
5662,Pobreza,Pobreza extrema,1800,22
5663,Pobreza,Pobreza no extrema,1800,24
5664,Pobreza,Pobreza no extrema,1800,21
5665,No pobreza,No pobreza,1800,23
5666,No pobreza,No pobreza,1800,22
5667,Pobreza,Pobreza extrema,1800,18
5668,No pobreza,No pobreza,1800,19
5669,No pobreza,No pobreza,1800,19
5670,No pobreza,No pobreza,1800,18
5671,Pobreza,Pobreza no extrema,1800,19
5672,Pobreza,Pobreza no extrema,1800,18
5673,No pobreza,No pobreza,1800,15
5674,Pobreza,Pobreza no extrema,1800,18
5675,Pobreza,Pobreza no extrema,1800,19
5676,Pobreza,Pobreza no extrema,1800,17
5677,No pobreza,No pobreza,1800,19
5678,Pobreza,Pobreza no extrema,1800,18
5679,Pobreza,Pobreza no extrema,1800,17
5680,Pobreza,Pobreza no extrema,1800,19
5681,No pobreza,No pobreza,1800,15
5682,Pobreza,Pobreza no extrema,1800,16
5683,Pobreza,Pobreza extrema,1800,18
5684,Pobreza,Pobreza extrema,1800,16
5685,No pobreza,No pobreza,1800,18
5686,Pobreza,Pobreza no extrema,1800,16
5687,Pobreza,Pobreza no extrema,1800,16
5688,No pobreza,No pobreza,1800,19
5689,Pobreza,Pobreza no extrema,1800,16
5690,No pobreza,No pobreza,1800,19
5691,Pobreza,Pobreza extrema,1800,18
5692,Pobreza,Pobreza extrema,1800,19
5693,Pobreza,Pobreza no extrema,1800,18
5694,No pobreza,No pobreza,1800,18
5695,Pobreza,Pobreza no extrema,1800,16
5696,No pobreza,No pobreza,1800,15
5697,No pobreza,No pobreza,1800,17
5698,No pobreza,No pobreza,1800,18
5699,No pobreza,No pobreza,1800,16
5700,Pobreza,Pobreza no extrema,1800,19
5701,Pobreza,Pobreza no extrema,1800,15
5702,Pobreza,Pobreza no extrema,1800,18
5703,Pobreza,Pobreza extrema,1800,18
5704,Pobreza,Pobreza no extrema,1800,13
5705,Pobreza,Pobreza no extrema,1800,14
5706,No pobreza,No pobreza,1800,14
5707,No pobreza,No pobreza,1787,52
5708,Pobreza,Pobreza no extrema,1782,51
5709,Pobreza,Pobreza no extrema,1775,22
5710,Pobreza,Pobreza no extrema,1771,32
5711,No pobreza,No pobreza,1770,19
5712,No pobreza,No pobreza,1750,36
5713,No pobreza,No pobreza,1750,23
5714,No pobreza,No pobreza,1725,37
5715,Pobreza,Pobreza no extrema,1725,23
5716,No pobreza,No pobreza,1700,60
5717,No pobreza,No pobreza,1700,52
5718,No pobreza,No pobreza,1700,47
5719,Pobreza,Pobreza extrema,1700,47
5720,No pobreza,No pobreza,1700,40
5721,No pobreza,No pobreza,1700,44
5722,No pobreza,No pobreza,1700,41
5723,Pobreza,Pobreza no extrema,1700,35
5724,No pobreza,No pobreza,1700,26
5725,Pobreza,Pobreza no extrema,1700,29
5726,Pobreza,Pobreza no extrema,1700,29
5727,No pobreza,No pobreza,1700,26
5728,Pobreza,Pobreza no extrema,1700,27
5729,Pobreza,Pobreza no extrema,1700,29
5730,Pobreza,Pobreza no extrema,1700,27
5731,Pobreza,Pobreza no extrema,1700,29
5732,No pobreza,No pobreza,1700,26
5733,Pobreza,Pobreza no extrema,1700,29
5734,Pobreza,Pobreza no extrema,1700,26
5735,No pobreza,No pobreza,1700,25
5736,No pobreza,No pobreza,1700,24
5737,Pobreza,Pobreza no extrema,1700,22
5738,No pobreza,No pobreza,1700,24
5739,No pobreza,No pobreza,1700,20
5740,No pobreza,No pobreza,1700,20
5741,No pobreza,No pobreza,1700,19
5742,Pobreza,Pobreza no extrema,1700,17
5743,No pobreza,No pobreza,1700,17
5744,Pobreza,Pobreza no extrema,1700,18
5745,Pobreza,Pobreza no extrema,1680,45
5746,No pobreza,No pobreza,1680,43
5747,Pobreza,Pobreza no extrema,1680,44
5748,Pobreza,Pobreza no extrema,1680,36
5749,Pobreza,Pobreza no extrema,1680,31
5750,No pobreza,No pobreza,1680,33
5751,Pobreza,Pobreza extrema,1680,32
5752,No pobreza,No pobreza,1680,33
5753,Pobreza,Pobreza extrema,1680,34
5754,Pobreza,Pobreza no extrema,1680,30
5755,No pobreza,No pobreza,1680,33
5756,Pobreza,Pobreza no extrema,1680,28
5757,No pobreza,No pobreza,1680,29
5758,Pobreza,Pobreza no extrema,1680,20
5759,Pobreza,Pobreza no extrema,1680,24
5760,Pobreza,Pobreza no extrema,1680,23
5761,Pobreza,Pobreza no extrema,1680,17
5762,Pobreza,Pobreza no extrema,1680,18
5763,Pobreza,Pobreza no extrema,1680,16
5764,Pobreza,Pobreza extrema,1680,18
5765,Pobreza,Pobreza extrema,1680,17
5766,Pobreza,Pobreza no extrema,1680,16
5767,No pobreza,No pobreza,1660,53
5768,Pobreza,Pobreza no extrema,1650,42
5769,Pobreza,Pobreza no extrema,1650,30
5770,Pobreza,Pobreza no extrema,1650,17
5771,Pobreza,Pobreza no extrema,1600,66
5772,Pobreza,Pobreza no extrema,1600,68
5773,No pobreza,No pobreza,1600,60
5774,Pobreza,Pobreza no extrema,1600,60
5775,No pobreza,No pobreza,1600,62
5776,No pobreza,No pobreza,1600,61
5777,No pobreza,No pobreza,1600,61
5778,No pobreza,No pobreza,1600,60
5779,Pobreza,Pobreza no extrema,1600,59
5780,No pobreza,No pobreza,1600,57
5781,No pobreza,No pobreza,1600,55
5782,No pobreza,No pobreza,1600,57
5783,No pobreza,No pobreza,1600,58
5784,Pobreza,Pobreza no extrema,1600,50
5785,No pobreza,No pobreza,1600,50
5786,Pobreza,Pobreza no extrema,1600,53
5787,Pobreza,Pobreza no extrema,1600,53
5788,No pobreza,No pobreza,1600,53
5789,Pobreza,Pobreza no extrema,1600,54
5790,Pobreza,Pobreza no extrema,1600,48
5791,No pobreza,No pobreza,1600,49
5792,No pobreza,No pobreza,1600,46
5793,Pobreza,Pobreza no extrema,1600,45
5794,Pobreza,Pobreza no extrema,1600,45
5795,Pobreza,Pobreza no extrema,1600,48
5796,No pobreza,No pobreza,1600,46
5797,No pobreza,No pobreza,1600,42
5798,No pobreza,No pobreza,1600,40
5799,Pobreza,Pobreza no extrema,1600,43
5800,Pobreza,Pobreza no extrema,1600,40
5801,No pobreza,No pobreza,1600,44
5802,Pobreza,Pobreza no extrema,1600,41
5803,Pobreza,Pobreza no extrema,1600,43
5804,No pobreza,No pobreza,1600,41
5805,No pobreza,No pobreza,1600,40
5806,No pobreza,No pobreza,1600,42
5807,No pobreza,No pobreza,1600,42
5808,No pobreza,No pobreza,1600,35
5809,Pobreza,Pobreza no extrema,1600,36
5810,Pobreza,Pobreza no extrema,1600,38
5811,Pobreza,Pobreza no extrema,1600,39
5812,Pobreza,Pobreza no extrema,1600,38
5813,Pobreza,Pobreza no extrema,1600,39
5814,No pobreza,No pobreza,1600,36
5815,No pobreza,No pobreza,1600,36
5816,No pobreza,No pobreza,1600,39
5817,Pobreza,Pobreza no extrema,1600,39
5818,Pobreza,Pobreza no extrema,1600,30
5819,Pobreza,Pobreza extrema,1600,34
5820,No pobreza,No pobreza,1600,33
5821,No pobreza,No pobreza,1600,32
5822,No pobreza,No pobreza,1600,30
5823,No pobreza,No pobreza,1600,32
5824,No pobreza,No pobreza,1600,32
5825,No pobreza,No pobreza,1600,33
5826,Pobreza,Pobreza extrema,1600,34
5827,Pobreza,Pobreza no extrema,1600,33
5828,Pobreza,Pobreza extrema,1600,33
5829,Pobreza,Pobreza no extrema,1600,31
5830,Pobreza,Pobreza no extrema,1600,32
5831,Pobreza,Pobreza no extrema,1600,33
5832,Pobreza,Pobreza no extrema,1600,31
5833,Pobreza,Pobreza no extrema,1600,30
5834,Pobreza,Pobreza extrema,1600,34
5835,Pobreza,Pobreza no extrema,1600,34
5836,No pobreza,No pobreza,1600,31
5837,Pobreza,Pobreza no extrema,1600,33
5838,Pobreza,Pobreza no extrema,1600,30
5839,Pobreza,Pobreza no extrema,1600,32
5840,Pobreza,Pobreza no extrema,1600,29
5841,Pobreza,Pobreza no extrema,1600,29
5842,No pobreza,No pobreza,1600,28
5843,No pobreza,No pobreza,1600,28
5844,Pobreza,Pobreza no extrema,1600,28
5845,Pobreza,Pobreza extrema,1600,27
5846,Pobreza,Pobreza no extrema,1600,25
5847,No pobreza,No pobreza,1600,26
5848,Pobreza,Pobreza no extrema,1600,28
5849,No pobreza,No pobreza,1600,29
5850,No pobreza,No pobreza,1600,27
5851,Pobreza,Pobreza no extrema,1600,28
5852,No pobreza,No pobreza,1600,25
5853,Pobreza,Pobreza no extrema,1600,29
5854,Pobreza,Pobreza no extrema,1600,29
5855,Pobreza,Pobreza no extrema,1600,28
5856,No pobreza,No pobreza,1600,26
5857,Pobreza,Pobreza no extrema,1600,27
5858,No pobreza,No pobreza,1600,27
5859,Pobreza,Pobreza no extrema,1600,28
5860,No pobreza,No pobreza,1600,27
5861,Pobreza,Pobreza extrema,1600,26
5862,Pobreza,Pobreza no extrema,1600,22
5863,No pobreza,No pobreza,1600,21
5864,Pobreza,Pobreza no extrema,1600,24
5865,No pobreza,No pobreza,1600,20
5866,Pobreza,Pobreza no extrema,1600,22
5867,No pobreza,No pobreza,1600,20
5868,No pobreza,No pobreza,1600,22
5869,Pobreza,Pobreza extrema,1600,23
5870,Pobreza,Pobreza no extrema,1600,23
5871,Pobreza,Pobreza no extrema,1600,20
5872,Pobreza,Pobreza no extrema,1600,23
5873,No pobreza,No pobreza,1600,20
5874,No pobreza,No pobreza,1600,20
5875,No pobreza,No pobreza,1600,20
5876,No pobreza,No pobreza,1600,24
5877,Pobreza,Pobreza no extrema,1600,22
5878,No pobreza,No pobreza,1600,20
5879,Pobreza,Pobreza no extrema,1600,22
5880,No pobreza,No pobreza,1600,24
5881,Pobreza,Pobreza no extrema,1600,24
5882,No pobreza,No pobreza,1600,24
5883,Pobreza,Pobreza no extrema,1600,20
5884,Pobreza,Pobreza no extrema,1600,20
5885,Pobreza,Pobreza no extrema,1600,22
5886,Pobreza,Pobreza extrema,1600,20
5887,No pobreza,No pobreza,1600,22
5888,No pobreza,No pobreza,1600,21
5889,Pobreza,Pobreza no extrema,1600,20
5890,Pobreza,Pobreza no extrema,1600,23
5891,No pobreza,No pobreza,1600,21
5892,Pobreza,Pobreza no extrema,1600,22
5893,Pobreza,Pobreza no extrema,1600,20
5894,Pobreza,Pobreza no extrema,1600,22
5895,No pobreza,No pobreza,1600,21
5896,Pobreza,Pobreza no extrema,1600,22
5897,Pobreza,Pobreza no extrema,1600,22
5898,Pobreza,Pobreza no extrema,1600,20
5899,No pobreza,No pobreza,1600,22
5900,Pobreza,Pobreza extrema,1600,22
5901,No pobreza,No pobreza,1600,23
5902,No pobreza,No pobreza,1600,20
5903,No pobreza,No pobreza,1600,20
5904,Pobreza,Pobreza extrema,1600,24
5905,Pobreza,Pobreza no extrema,1600,23
5906,Pobreza,Pobreza no extrema,1600,22
5907,No pobreza,No pobreza,1600,23
5908,Pobreza,Pobreza no extrema,1600,22
5909,Pobreza,Pobreza no extrema,1600,16
5910,No pobreza,No pobreza,1600,18
5911,Pobreza,Pobreza no extrema,1600,18
5912,Pobreza,Pobreza no extrema,1600,17
5913,No pobreza,No pobreza,1600,16
5914,Pobreza,Pobreza no extrema,1600,19
5915,Pobreza,Pobreza extrema,1600,19
5916,No pobreza,No pobreza,1600,17
5917,No pobreza,No pobreza,1600,19
5918,No pobreza,No pobreza,1600,15
5919,No pobreza,No pobreza,1600,17
5920,No pobreza,No pobreza,1600,18
5921,Pobreza,Pobreza extrema,1600,18
5922,Pobreza,Pobreza no extrema,1600,18
5923,Pobreza,Pobreza no extrema,1600,17
5924,Pobreza,Pobreza no extrema,1600,16
5925,Pobreza,Pobreza no extrema,1600,17
5926,Pobreza,Pobreza no extrema,1600,16
5927,No pobreza,No pobreza,1600,17
5928,Pobreza,Pobreza extrema,1600,17
5929,No pobreza,No pobreza,1600,17
5930,Pobreza,Pobreza no extrema,1600,19
5931,No pobreza,No pobreza,1600,17
5932,No pobreza,No pobreza,1600,19
5933,No pobreza,No pobreza,1600,16
5934,No pobreza,No pobreza,1600,18
5935,No pobreza,No pobreza,1600,18
5936,Pobreza,Pobreza no extrema,1600,14
5937,Pobreza,Pobreza no extrema,1590,27
5938,No pobreza,No pobreza,1575,17
5939,Pobreza,Pobreza no extrema,1560,36
5940,No pobreza,No pobreza,1560,30
5941,Pobreza,Pobreza no extrema,1560,26
5942,Pobreza,Pobreza no extrema,1560,24
5943,Pobreza,Pobreza no extrema,1560,20
5944,Pobreza,Pobreza no extrema,1560,20
5945,Pobreza,Pobreza no extrema,1560,24
5946,No pobreza,No pobreza,1560,23
5947,Pobreza,Pobreza extrema,1560,20
5948,Pobreza,Pobreza extrema,1560,18
5949,Pobreza,Pobreza no extrema,1560,14
5950,No pobreza,No pobreza,1550,66
5951,No pobreza,No pobreza,1550,36
5952,Pobreza,Pobreza no extrema,1550,30
5953,No pobreza,No pobreza,1550,15
5954,No pobreza,No pobreza,1528,60
5955,Pobreza,Pobreza no extrema,1501,46
5956,No pobreza,No pobreza,1501,34
5957,No pobreza,No pobreza,1500,81
5958,No pobreza,No pobreza,1500,77
5959,No pobreza,No pobreza,1500,76
5960,No pobreza,No pobreza,1500,78
5961,Pobreza,Pobreza no extrema,1500,76
5962,No pobreza,No pobreza,1500,70
5963,Pobreza,Pobreza extrema,1500,70
5964,No pobreza,No pobreza,1500,73
5965,No pobreza,No pobreza,1500,67
5966,No pobreza,No pobreza,1500,67
5967,Pobreza,Pobreza extrema,1500,69
5968,No pobreza,No pobreza,1500,66
5969,Pobreza,Pobreza no extrema,1500,61
5970,No pobreza,No pobreza,1500,62
5971,No pobreza,No pobreza,1500,63
5972,Pobreza,Pobreza no extrema,1500,63
5973,No pobreza,No pobreza,1500,64
5974,No pobreza,No pobreza,1500,61
5975,No pobreza,No pobreza,1500,64
5976,No pobreza,No pobreza,1500,60
5977,No pobreza,No pobreza,1500,62
5978,No pobreza,No pobreza,1500,60
5979,No pobreza,No pobreza,1500,55
5980,No pobreza,No pobreza,1500,59
5981,No pobreza,No pobreza,1500,59
5982,No pobreza,No pobreza,1500,55
5983,No pobreza,No pobreza,1500,59
5984,Pobreza,Pobreza no extrema,1500,56
5985,No pobreza,No pobreza,1500,55
5986,No pobreza,No pobreza,1500,55
5987,Pobreza,Pobreza no extrema,1500,55
5988,No pobreza,No pobreza,1500,55
5989,No pobreza,No pobreza,1500,58
5990,No pobreza,No pobreza,1500,57
5991,No pobreza,No pobreza,1500,55
5992,No pobreza,No pobreza,1500,56
5993,No pobreza,No pobreza,1500,57
5994,No pobreza,No pobreza,1500,56
5995,Pobreza,Pobreza extrema,1500,58
5996,No pobreza,No pobreza,1500,58
5997,No pobreza,No pobreza,1500,56
5998,No pobreza,No pobreza,1500,59
5999,No pobreza,No pobreza,1500,54
6000,Pobreza,Pobreza no extrema,1500,53
6001,No pobreza,No pobreza,1500,50
6002,No pobreza,No pobreza,1500,52
6003,No pobreza,No pobreza,1500,50
6004,No pobreza,No pobreza,1500,54
6005,No pobreza,No pobreza,1500,50
6006,Pobreza,Pobreza no extrema,1500,54
6007,No pobreza,No pobreza,1500,53
6008,No pobreza,No pobreza,1500,54
6009,Pobreza,Pobreza no extrema,1500,52
6010,Pobreza,Pobreza extrema,1500,54
6011,No pobreza,No pobreza,1500,52
6012,No pobreza,No pobreza,1500,51
6013,No pobreza,No pobreza,1500,53
6014,No pobreza,No pobreza,1500,51
6015,No pobreza,No pobreza,1500,51
6016,No pobreza,No pobreza,1500,50
6017,Pobreza,Pobreza no extrema,1500,50
6018,No pobreza,No pobreza,1500,50
6019,Pobreza,Pobreza no extrema,1500,52
6020,No pobreza,No pobreza,1500,50
6021,No pobreza,No pobreza,1500,52
6022,No pobreza,No pobreza,1500,54
6023,No pobreza,No pobreza,1500,50
6024,No pobreza,No pobreza,1500,45
6025,Pobreza,Pobreza no extrema,1500,47
6026,No pobreza,No pobreza,1500,47
6027,No pobreza,No pobreza,1500,48
6028,Pobreza,Pobreza no extrema,1500,45
6029,Pobreza,Pobreza no extrema,1500,46
6030,Pobreza,Pobreza no extrema,1500,46
6031,Pobreza,Pobreza no extrema,1500,48
6032,Pobreza,Pobreza no extrema,1500,47
6033,Pobreza,Pobreza no extrema,1500,48
6034,No pobreza,No pobreza,1500,49
6035,Pobreza,Pobreza no extrema,1500,49
6036,No pobreza,No pobreza,1500,46
6037,No pobreza,No pobreza,1500,49
6038,Pobreza,Pobreza extrema,1500,46
6039,No pobreza,No pobreza,1500,45
6040,Pobreza,Pobreza no extrema,1500,49
6041,No pobreza,No pobreza,1500,47
6042,No pobreza,No pobreza,1500,46
6043,Pobreza,Pobreza no extrema,1500,45
6044,No pobreza,No pobreza,1500,47
6045,No pobreza,No pobreza,1500,48
6046,Pobreza,Pobreza no extrema,1500,46
6047,Pobreza,Pobreza no extrema,1500,45
6048,Pobreza,Pobreza no extrema,1500,49
6049,No pobreza,No pobreza,1500,47
6050,No pobreza,No pobreza,1500,47
6051,No pobreza,No pobreza,1500,45
6052,No pobreza,No pobreza,1500,48
6053,Pobreza,Pobreza no extrema,1500,40
6054,No pobreza,No pobreza,1500,42
6055,No pobreza,No pobreza,1500,40
6056,Pobreza,Pobreza no extrema,1500,42
6057,Pobreza,Pobreza extrema,1500,44
6058,Pobreza,Pobreza extrema,1500,40
6059,Pobreza,Pobreza no extrema,1500,43
6060,No pobreza,No pobreza,1500,42
6061,Pobreza,Pobreza no extrema,1500,42
6062,Pobreza,Pobreza no extrema,1500,42
6063,No pobreza,No pobreza,1500,42
6064,No pobreza,No pobreza,1500,43
6065,No pobreza,No pobreza,1500,43
6066,No pobreza,No pobreza,1500,42
6067,No pobreza,No pobreza,1500,43
6068,Pobreza,Pobreza no extrema,1500,42
6069,No pobreza,No pobreza,1500,44
6070,Pobreza,Pobreza no extrema,1500,40
6071,No pobreza,No pobreza,1500,44
6072,No pobreza,No pobreza,1500,40
6073,No pobreza,No pobreza,1500,42
6074,No pobreza,No pobreza,1500,40
6075,No pobreza,No pobreza,1500,43
6076,No pobreza,No pobreza,1500,41
6077,No pobreza,No pobreza,1500,42
6078,No pobreza,No pobreza,1500,40
6079,No pobreza,No pobreza,1500,42
6080,Pobreza,Pobreza no extrema,1500,40
6081,No pobreza,No pobreza,1500,43
6082,Pobreza,Pobreza no extrema,1500,44
6083,Pobreza,Pobreza no extrema,1500,40
6084,Pobreza,Pobreza extrema,1500,42
6085,Pobreza,Pobreza no extrema,1500,40
6086,Pobreza,Pobreza no extrema,1500,44
6087,No pobreza,No pobreza,1500,42
6088,Pobreza,Pobreza no extrema,1500,42
6089,No pobreza,No pobreza,1500,41
6090,No pobreza,No pobreza,1500,42
6091,Pobreza,Pobreza no extrema,1500,42
6092,Pobreza,Pobreza no extrema,1500,43
6093,Pobreza,Pobreza no extrema,1500,44
6094,No pobreza,No pobreza,1500,44
6095,No pobreza,No pobreza,1500,41
6096,No pobreza,No pobreza,1500,41
6097,Pobreza,Pobreza no extrema,1500,43
6098,No pobreza,No pobreza,1500,42
6099,Pobreza,Pobreza no extrema,1500,43
6100,No pobreza,No pobreza,1500,39
6101,Pobreza,Pobreza no extrema,1500,38
6102,Pobreza,Pobreza no extrema,1500,36
6103,Pobreza,Pobreza no extrema,1500,39
6104,Pobreza,Pobreza no extrema,1500,39
6105,Pobreza,Pobreza no extrema,1500,37
6106,Pobreza,Pobreza extrema,1500,38
6107,No pobreza,No pobreza,1500,38
6108,No pobreza,No pobreza,1500,35
6109,No pobreza,No pobreza,1500,36
6110,Pobreza,Pobreza no extrema,1500,35
6111,No pobreza,No pobreza,1500,36
6112,Pobreza,Pobreza no extrema,1500,37
6113,No pobreza,No pobreza,1500,36
